num_balise_a,num_balise_img,num_balise_script,num_balise_link,num_balise_style,num_balise_iframe,num_balise_video,num_balise_audio,num_balise_embed,num_balise_object,num_balise_form,num_balise_meta,num_balise_cite,status_code,deep,response_time,body_length,body_entropy,js_code_entropy,has_password_field,has_file_upload,has_hidden_fields,num_links,num_html_link,other_link_ratio,n_redirects,strict_transport_security,x_frame_options,x_content_type_options,content_security_policy,x_xss_protection,referrer_policy,permissions_policy,tech_wordpress,tech_joomla,tech_drupal,tech_laravel,tech_django,tech_express,tech_php,tech_aspnet,tech_jquery,tech_angular,tech_react,total_passive_issues,passive_high_count,passive_critical_count,code_body_total_vulns,code_body_critical_vulns,code_body_medium_vulns,code_body_high_vulns,code_body_low_vulns,code_body_max_score,code_scripts_total_vulns,code_scripts_high_vulns,code_scripts_critical_vulns,code_scripts_medium_vulns,code_scripts_low_vulns,fuzzer_SQLi,fuzzer_CMDi,fuzzer_InsecDeser,fuzzer_InsecUpload,fuzzer_BufOvr,fuzzer_CredsExpose,fuzzer_BrokenAuth,fuzzer_XSS,fuzzer_DirTrav,fuzzer_XXE,fuzzer_NoSQLi,fuzzer_LDAPi,fuzzer_InsecPerm,fuzzer_IDOR,fuzzer_SessFix,fuzzer_SSRF,fuzzer_SSTI,fuzzer_Prototype_Pollution,fuzzer_HTTP_Request_Smuggling,fuzzer_XPATH_Injection,fuzzer_GraphQLi,fuzzer_CORS,fuzzer_CSRF,fuzzer_RateLimit,fuzzer_InfoDisc,fuzzer_InsecCrypto,fuzzer_OpenRedirect,fuzzer_JWT,fuzzer_CRLF_Injection,fuzzer_RaceCondition,num_active_test,fuzer_ratio_vuln,fuzzer_ratio_indicators_matched,fuzzer_ration_status_changed,fuzzer_ratio_headers_changed,fuzzer_ratio_body_changed,fuzzer_max_score,label_SQLi,label_CMDi,label_InsecDeser,label_InsecUpload,label_BufOvr,label_CredsExpose,label_BrokenAuth,label_XSS,label_DirTrav,label_XXE,label_NoSQLi,label_LDAPi,label_InsecPerm,label_IDOR,label_SessFix,label_SSRF,label_SSTI,label_Prototype_Pollution,label_HTTP_Request_Smuggling,label_XPATH_Injection,label_GraphQLi,label_CORS,label_CSRF,label_RateLimit,label_InfoDisc,label_InsecCrypto,label_OpenRedirect,label_JWT,label_CRLF_Injection,label_RaceCondition,url,source,labels,is_safe,n_labels
0.0,0.0,0.0,0.017975311115709575,0.0,0.0,0.0,0.0,0.0,0.0,0.035369344118020264,0.522098756414571,0.0,205.00105780487965,0.0,0.0984529473982597,610.7785846872805,4.705231847786035,0.016316232183880543,0.0,0.0,0.0,0.04702633456437336,0.0037610065158765202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895807072649183,3.011550943043094,0.0,2.0858290874302803,0.055596890999713676,5.16025174198916,0.5741866964705334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_116,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.0,0.0,0.016409689848658333,0.0,0.0,0.0,0.0,0.0,0.015512304611709802,1.0154566562097043,0.0,327.3151570853805,0.0,0.03868489059958051,167.36776104782518,4.614713143430812,0.0,0.0,0.0,0.0,0.0,0.015455293131780163,0.006289211618780262,0.004463205894235762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957813111856052,2.982501638506213,0.0,0.627272133613194,0.04548967006839048,0.6887802549760896,1.0575238135810676,0.0,0.0,0.006590263737065969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_117,synthetic_safe,"[""SAFE""]",1,0
0.10395702718716537,0.0,0.014327342954331844,0.000390360244852264,0.0,0.0,0.0,0.0,0.0,0.0,0.014777737461836664,0.7414940308259408,0.0,199.85690711705251,0.0,0.03930907849738279,179.07717395775694,4.649197346397336,0.045680364108812724,0.0,0.0,0.0,0.1344193958579785,0.0,0.004945078253918831,0.0,0.0,0.002142755079760269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016007156031848779,0.01254814737325112,0.0,7.944977360928879,3.008467026718067,0.0,0.8234434194522748,0.0,1.6386413637847097,0.0,0.0,0.0,0.005321637624382644,0.0038469156895682487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.41439244422597,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_118,synthetic_safe,"[""SAFE""]",1,0
0.11127107938869342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030694816192372073,0.9758305341185378,0.0,318.0737711959581,0.0,0.047340428944781465,350.2131328457024,4.717959578613185,0.0,0.0,0.0,0.0,0.009240921258840441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020072817190554308,0.0014477354563094233,0.0,8.006118418587757,2.9936436206492454,0.0,1.2225893166828763,0.0,0.1292951638877391,0.8048652583144902,0.0,0.0,0.003306456691390488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444299212446725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_119,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.06795036935359071,0.017254828342748312,0.0003285968361838645,0.0,0.0,0.0,0.0,0.0,0.0,1.0280200860711706,0.0,352.4214839723451,0.0,0.019276624951864735,497.8289392386194,4.6101456921443615,0.0,0.0,0.0,0.0,0.0,0.00819065648370037,0.022664669290927517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021674928351052992,0.0,0.0,7.917118210189435,2.9954975536738266,0.01514482782747971,0.8341512735822796,0.05740645889960882,0.19151575284910158,0.9766960743280406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.748204089795994,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_120,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.02773623172543665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03095071479405621,1.0298068046289557,0.0,339.92485113957815,0.0,0.024083696833059526,229.43014993695485,4.618444113984783,0.05246212739133121,0.0,0.0,0.0,0.0,0.005525360940874396,0.0,0.03608944298089546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.001984479079862,3.014026782548028,0.0,0.6595457060411671,0.023801929230266063,0.8517270496223742,0.8894640096558786,0.0,0.0,0.011735564204834473,0.009175570125480892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26831104099143444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_121,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.05227480111362652,0.04175882828574949,0.01179980051533643,0.0,0.0,0.0,0.0,0.0,0.0,0.9667991004964361,0.0,293.57506171846626,0.0,0.0268788963570184,133.52010398991183,4.699314385473668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007578586535385456,0.01180405778929975,0.0,8.029402146910826,3.01097069193926,0.0,1.0607273260787446,0.0,0.8219650220012308,0.8490757385372316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07901762587328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_122,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.029528382443449262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008424529616576878,0.9906484137444134,0.0,308.436584732567,0.0,0.056568308763174466,460.3685773176302,4.736910178356748,0.0002816574197036316,0.0,0.0,0.0,0.0,0.005637846507680233,0.0019521155592582356,0.01950180225484306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016298476842107074,0.0,0.0,8.087840447228132,3.0008560188334488,0.001263361721006779,1.0368914162557135,0.014316081334213873,0.0,1.0778699350806364,0.0,0.0,0.0,0.0048819170756789106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.665724956858291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_123,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.0,0.011709673311350288,0.0,0.0,0.0,0.0,0.0,0.0,0.004537953789569486,0.5885846619093474,0.0,209.94722078540698,0.0,0.062353227695999845,384.593616098216,4.654895354501473,0.08563558951595247,0.0,0.0,0.0,0.050258957598650976,0.0,0.0,0.009531343706399631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014770511450967404,0.0,0.0,7.8870566166617095,3.007514904606026,0.0,0.0,0.0,0.14542805794157299,0.0,0.0,0.0,0.0003336090989664127,0.014608152810879807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_124,synthetic_safe,"[""SAFE""]",1,0
0.025827825447202375,0.0,0.004396737588378022,0.030847871651634714,0.0,0.0,0.0,0.0,0.0,0.0,0.7811518611275632,0.7767479997942299,0.0,200.28947522189873,0.0,0.07198752253326776,220.60051689128363,4.861812351986051,0.0,0.0,0.0,0.0,0.947128326212883,0.7973221086194291,0.0,0.011610967224468248,0.0,0.00199146840279393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026588282609635774,0.0,8.720275142718963,2.9960683582378307,0.005647289521281748,2.413983953073918,0.02905893501526932,1.1904546450206575,1.2056590259395685,0.0,0.0,0.01236527545785298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_125,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.11305656605841091,0.020265478831354728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34667233463491565,0.0,206.01902963603018,0.0,0.11570465917131444,0.0,4.697812727508663,0.05631411811131118,0.0,0.0,0.0,0.0,0.0018619075076761347,0.017830342978410393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024916234090599086,0.0,8.079699586051218,2.989956255266149,0.011482145825742845,1.4554380777898863,0.008663911736377922,3.563150088626537,0.4187589586403703,0.0,0.0,0.01432661236092099,0.015889844637746342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_126,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.04313382682821193,0.07779041271839945,0.0,0.0,0.0,0.0,0.0,0.0,0.004158973140069815,0.7035772015933456,0.0,208.08934914036257,0.0,0.04733652474735229,438.45419914341664,4.839100927431698,0.0,0.0,0.0,0.0,0.09949947987300062,0.042781471691413664,0.0,0.0,0.0,0.0009048117359042634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035269537535499995,0.0033206064180209445,0.0,7.967883304756509,2.999510147189818,0.0,0.7846930322114929,0.026611947069694348,0.0,0.9968395742711353,0.0,0.0,0.0,0.010348199649944177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_127,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.0,0.0,0.009933690297693034,0.0,0.0,0.0,0.0,0.0,0.0,0.9336761700236751,0.0,195.24734955070997,0.0,0.025722214064115352,415.9273283164662,4.870096141882057,0.04488980605297988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006149978473081565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036646661003517473,0.0,0.0,8.041682235835998,3.004856026626463,0.012064210467136245,1.7541930146631997,0.015960411376893805,0.602953411584519,1.2015183262246831,0.0,0.0,0.005175090330842266,0.001947066892006653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_128,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0246610269820353,0.0,352.1810005386937,0.0,0.020174769286758966,367.4049019979501,4.639812061497711,0.0,0.0,0.0,0.0,0.0,0.0,0.01092316009940241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.031313233451439,2.9990763422882893,0.02962224510075414,0.9417153065053574,0.0,0.0,1.009295590884789,0.0,0.0,0.0,0.0071559481253161954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_129,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.024179572671353667,0.03331333645656293,0.01484774020248013,0.0,0.0,0.0,0.0,0.0,0.0,0.4686462151320898,0.0,205.34199632932226,0.0,0.08896264910262217,233.1928348436946,4.719454256061746,0.027674603693869336,0.0,0.0,0.0,0.0,0.0,0.0,0.04710810284709055,0.0,0.011047513518699151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015165602836580253,0.0,8.043890731429077,3.0042276539148607,0.02266301988413493,0.0,0.0,0.4567871210565485,0.22105546401124238,0.0,0.0,0.01755357073044982,0.004278172369716471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_130,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.012706760330765577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025747638524368652,0.950741341918791,0.0,299.76748060570895,0.0,0.0224947066277916,719.8545443888154,4.7037011541372085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007003266920155306,0.004193761192749106,0.0,8.051916134841486,2.989433696334819,0.0,0.9380324403816209,0.0,0.2001340355283183,1.0813505536306396,0.0,0.0,0.005612880254966065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_131,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.03693349551241949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02019060679645329,1.021932821179352,0.0,254.42581826758965,0.0,0.07798696055958958,668.0381957237057,4.710537543245555,0.011819582650316199,0.0,0.0,0.0,0.0,0.010545728012676284,0.0,0.0036907318224122477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8775304281288605,2.994817865304016,0.0,3.0815034484752823,0.014172002037680634,6.6650137403375505,1.319044042942655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820841834965941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_132,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.05513935501541937,0.008780578896026164,0.016148433859225413,0.0,0.0,0.0,0.0,0.0,0.021394638777230923,0.9485843801183753,0.0,204.93639098190084,0.0,0.02059254727846744,1314.3993868992984,4.91421644796486,0.011986928916911388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10334070647969,3.005242290488726,0.0,1.0341385726406909,0.02188487379599509,0.4433399233408954,1.1298815097352495,0.0,0.0,0.0,0.0034336340041925565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843881488647476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_133,synthetic_safe,"[""SAFE""]",1,0
0.14927630233928513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039473894068231,0.0,366.2937612512502,0.0,0.15551481816189702,0.0,4.507643207991767,0.0,0.0,0.0,0.0,0.17171120143888247,0.014579626609806174,0.0056018237893844915,0.0,0.0,0.012837133404600869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023256039106791143,0.0,8.032862266040164,2.9834733948669423,0.0,0.8723803638980889,0.020018427517215078,0.6926715483535051,0.4540606077979537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_134,synthetic_safe,"[""SAFE""]",1,0
0.10958715899204576,0.0,0.0,0.11225365804412436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047467942732453,0.0,187.39566960046818,0.0,0.0406817899615081,1042.6297700059265,4.888514451379714,0.018676523211523473,0.0,0.0,0.0,0.007231635225519866,0.0,0.01214375098873059,0.0,0.0,0.000699037851402712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064210570097008954,0.0,0.0,7.996254977878113,2.9819595649110453,0.0,2.8759715353872055,0.0,7.282967585024006,0.5358579680127438,0.0,0.0,0.0026079369428283717,0.009181999434378293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.580534013142124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_135,synthetic_safe,"[""SAFE""]",1,0
0.1175509304949217,0.0,0.027415603867766536,0.0471317375508013,0.015451460324670353,0.0,0.0,0.0,0.0,0.0,0.0,0.5357269459582277,0.0,220.66966366375271,0.0,0.07449741760964394,737.3788783615391,4.826537039872045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001741189085460651,0.0,0.0031718541000191336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097823938877528,0.015174567827066221,0.0,7.966427160890945,2.9777566762028815,0.0021363472187291743,0.5242725465611479,0.0,0.0,1.0152294667485413,0.0,0.0,0.017611233776098793,0.00032280932484568905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_136,synthetic_safe,"[""SAFE""]",1,0
0.0009513326243950486,0.0,0.0,0.0,0.01512337272717988,0.0,0.0,0.0,0.0,0.0,0.0,0.9468965269247825,0.0,309.2906252662288,0.0,0.1138017755668928,909.5704506376123,4.699780441516567,0.0,0.0,0.0,0.0,0.13087618341340085,0.0,0.0,0.0,0.0,0.008695362106321767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017315348354159477,0.0,0.0,8.016101623174897,2.991627892309346,0.009823498504351432,2.459903525101127,0.0,3.9754619024357365,1.145553190348897,0.0,0.0,0.0,0.015527965582766786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_137,synthetic_safe,"[""SAFE""]",1,0
0.0,0.0,0.09343691803610532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625909273492882,0.0,249.8165461795021,0.0,0.04857614397495331,989.6615298386482,4.804819061655816,0.0,0.0,0.0,0.0,0.0,0.0,0.003350602287191068,0.0015779888351298407,0.0,0.006426855018307485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107588671585238,0.0,7.947700409856313,2.9958901155283404,0.0018265076475753896,0.9554732436440966,0.0,0.12580733725224436,1.116977647205414,0.0,0.0,0.0,0.008155427027582809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56011876293612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_safe_138,synthetic_safe,"[""SAFE""]",1,0
