num_balise_a,num_balise_img,num_balise_script,num_balise_link,num_balise_style,num_balise_iframe,num_balise_video,num_balise_audio,num_balise_embed,num_balise_object,num_balise_form,num_balise_meta,num_balise_cite,status_code,deep,response_time,body_length,body_entropy,js_code_entropy,has_password_field,has_file_upload,has_hidden_fields,num_links,num_html_link,other_link_ratio,n_redirects,is_json,json_num_keys,json_depth,json_num_suspicious_keys,json_is_array,json_avg_value_length,strict_transport_security,x_frame_options,x_content_type_options,content_security_policy,x_xss_protection,referrer_policy,permissions_policy,tech_wordpress,tech_joomla,tech_drupal,tech_laravel,tech_django,tech_express,tech_php,tech_aspnet,tech_jquery,tech_angular,tech_react,total_passive_issues,passive_high_count,passive_critical_count,code_body_total_vulns,code_body_critical_vulns,code_body_medium_vulns,code_body_high_vulns,code_body_low_vulns,code_body_max_score,code_scripts_total_vulns,code_scripts_high_vulns,code_scripts_critical_vulns,code_scripts_medium_vulns,code_scripts_low_vulns,fuzzer_SQLi,fuzzer_CMDi,fuzzer_InsecDeser,fuzzer_InsecUpload,fuzzer_BufOvr,fuzzer_CredsExpose,fuzzer_BrokenAuth,fuzzer_XSS,fuzzer_DirTrav,fuzzer_XXE,fuzzer_NoSQLi,fuzzer_LDAPi,fuzzer_InsecPerm,fuzzer_IDOR,fuzzer_SessFix,fuzzer_SSRF,fuzzer_SSTI,fuzzer_Prototype_Pollution,fuzzer_HTTP_Request_Smuggling,fuzzer_XPATH_Injection,fuzzer_GraphQLi,fuzzer_CORS,fuzzer_CSRF,fuzzer_RateLimit,fuzzer_InfoDisc,fuzzer_InsecCrypto,fuzzer_OpenRedirect,fuzzer_JWT,fuzzer_CRLF_Injection,fuzzer_RaceCondition,num_active_test,fuzer_ratio_vuln,fuzzer_ratio_indicators_matched,fuzzer_ration_status_changed,fuzzer_ratio_headers_changed,fuzzer_ratio_body_changed,fuzzer_max_score,url,labels
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,99.01,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0.0333333333333333,0.0,1.0,0.5697167755991286,0.4335511982570806,61.99,http://localhost:5050/api/v1/profiles/nosqli-regex_operator_injection,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,116.64,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,0.9945828819068256,0.5666305525460456,0.9945828819068256,61.99,http://localhost:5050/api/v1/settings/graphqli-no_query_depth_limit,['GraphQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,94.84,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0.0333333333333333,0.0,1.0,0.5697167755991286,1.0,61.99,http://localhost:5050/api/v1/organizations/cmdi-archive_name_shell,['CMDi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,97.77,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,656,0.2,0.0411585365853658,1.0,0.3932926829268293,1.0,66.41,http://localhost:5050/api/v2/products/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,150.1,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/products/csrf-generic_state_change_no_token,['CSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,94.65,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/users/insecupload-no_extension_whitelist,['InsecUpload']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,86.76,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,1.0,0.5677139761646804,0.4366197183098591,61.99,http://localhost:5050/api/v2/users/nosqli-regex_operator_injection,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,136.96,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/users/openredirect-post_login_next_param,['OpenRedirect']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,88.49,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,657,0.2,0.0410958904109589,1.0,0.395738203957382,1.0,66.41,http://localhost:5050/api/v2/orders/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,121.54,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,647,0.2,0.0401854714064915,1.0,0.3848531684698609,1.0,66.28,http://localhost:5050/api/v2/orders/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,84.03,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/invoices/sqli-union_select_id,['SQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,99.26,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,549,0.2,0.0327868852459016,1.0,0.2750455373406193,1.0,76.47,http://localhost:5050/api/v2/invoices/nosqli-auth_operator_bypass,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,132.6,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/invoices/csrf-generic_state_change_no_token,['CSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,82.3,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/comments/insecupload-no_extension_whitelist,['InsecUpload']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,111.47,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,643,0.2,0.0388802488335925,1.0,0.3794712286158631,1.0,66.28,http://localhost:5050/api/v2/comments/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,128.3,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0333333333333333,0.0,0.989247311827957,0.5623655913978495,0.989247311827957,61.99,http://localhost:5050/api/v2/comments/crlf_injection-log_injection_crlf,['CRLF_Injection']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,87.19,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,653,0.2,0.0398162327718223,1.0,0.3889739663093415,1.0,66.41,http://localhost:5050/api/v2/files/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,135.46,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/files/xpath_injection-login_xpath_concat,['XPATH_Injection']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,75.98,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/images/insecdeser-yaml_unsafe_load,['InsecDeser']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,109.71,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,1.0,0.5677139761646804,1.0,61.99,http://localhost:5050/api/v2/images/ldapi-login_filter_wildcard,['LDAPi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,144.98,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/images/ratelimit-login_endpoint_no_throttle,['RateLimit']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,97.67,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,666,0.2,0.0405405405405405,0.984984984984985,0.3888888888888889,0.984984984984985,66.41,http://localhost:5050/api/v2/reports/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,114.03,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,643,0.2,0.0388802488335925,1.0,0.3810264385692068,1.0,66.28,http://localhost:5050/api/v2/reports/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,119.29,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/tickets/sqli-like_search_concat,['SQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,92.21,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,551,0.2,0.0326678765880217,1.0,0.2776769509981851,1.0,76.46,http://localhost:5050/api/v2/tickets/nosqli-auth_operator_bypass,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,136.25,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/tickets/csrf-sensitive_transfer_no_token,['CSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,101.46,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/messages/brokenauth-no_bruteforce_protection,['BrokenAuth']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,99.37,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,644,0.2,0.0388198757763975,1.0,0.3804347826086957,1.0,66.28,http://localhost:5050/api/v2/messages/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,112.58,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/messages/racecondition-withdraw_toctou_no_lock,['RaceCondition']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,87.36,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,653,0.2,0.0398162327718223,1.0,0.3889739663093415,1.0,66.4,http://localhost:5050/api/v2/projects/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,125.3,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/projects/xpath_injection-login_xpath_concat,['XPATH_Injection']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,103.75,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,1.0,0.5677139761646804,1.0,61.99,http://localhost:5050/api/v2/tasks/insecupload-no_content_type_check,['InsecUpload']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,105.39,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,0.4353963083604777,61.99,http://localhost:5050/api/v2/tasks/nosqli-regex_operator_injection,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,128.86,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,1.0,0.5677139761646804,1.0,61.99,http://localhost:5050/api/v2/tasks/inseccrypto-md5_unsalted_password,['InsecCrypto']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,93.32,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,652,0.2,0.0398773006134969,1.0,0.3880368098159509,1.0,66.4,http://localhost:5050/api/v2/payments/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,120.89,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,653,0.2,0.0382848392036753,0.98468606431853,0.3736600306278713,0.98468606431853,66.28,http://localhost:5050/api/v2/payments/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,106.34,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/accounts/sqli-union_select_id,['SQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,105.33,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,551,0.2,0.0326678765880217,1.0,0.2758620689655172,1.0,76.47,http://localhost:5050/api/v2/accounts/nosqli-auth_operator_bypass,['NoSQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,140.93,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,1.0,61.99,http://localhost:5050/api/v2/accounts/csrf-generic_state_change_no_token,['CSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,87.42,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/sessions/insecdeser-pickle_b64_import,['InsecDeser']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,117.97,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,641,0.2,0.0390015600624025,1.0,0.3806552262090483,1.0,66.27,http://localhost:5050/api/v2/sessions/ssrf-url_fetch_json_webhook,['SSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,129.53,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0.0333333333333333,0.0,1.0,0.5677139761646804,1.0,61.99,http://localhost:5050/api/v2/sessions/openredirect-post_login_next_param,['OpenRedirect']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,70.17,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,653,0.2,0.0398162327718223,1.0,0.3889739663093415,1.0,66.4,http://localhost:5050/api/v2/documents/xss-reflected_json_span,['XSS']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,138.12,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0.0333333333333333,0.0,1.0,0.5683297180043384,1.0,61.99,http://localhost:5050/api/v2/documents/csrf-generic_state_change_no_token,['CSRF']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,98.95,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.0333333333333333,0.0,1.0,0.5689467969598263,1.0,61.99,http://localhost:5050/api/v2/reviews/sqli-union_select_id,['SQLi']
0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,105.04,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0.0333333333333333,0.0,1.0,0.5684782608695652,0.4347826086956521,61.99,http://localhost:5050/api/v2/reviews/nosqli-regex_operator_injection,['NoSQLi']
